RatingID,MovieID,UserID,RatingValue,Comment,RatingDate
194,173,142,4.9,Worth watching for its emotional depth and character development. Features powerful dialogues and cleverly constructed plot. Elegantly addresses the relationship between nature and humanity.,2023-08-06
195,137,283,8.6,The film takes the audience on a deep adventure. Focuses on characters with psychological depth. Elegantly addresses the relationship between nature and humanity.,2017-11-10
196,163,113,8.3,Amazes viewers with its visual effects. Focuses on characters with psychological depth. Features powerful dialogues and cleverly constructed plot. The film takes the audience on a deep adventure. Stands out with its original script and captivating storyline.,1994-06-01
197,47,293,8.3,A thrilling production filled with suspenseful moments. Worth watching for its emotional depth and character development.,2002-03-14
198,209,114,5.1,Stands out with its original script and captivating storyline. Worth watching for its emotional depth and character development. Enriched with cultural elements and historical references.,1997-09-17
199,55,2,7.0,Elegantly addresses the relationship between nature and humanity. Features powerful dialogues and cleverly constructed plot. Interpersonal relationships are impressively portrayed. Stands out with excellent music and set design. Amazes viewers with its visual effects.,2000-06-03
200,119,52,4.7,Stands out with excellent music and set design. Aesthetically and artistically successful film. A story blending fantasy elements with the real world. Interpersonal relationships are impressively portrayed. Features powerful dialogues and cleverly constructed plot.,1991-09-05
201,195,12,7.9,Centers on childhood memories and family bonds. A striking film with strong social messages. Memorable scenes leave a lasting impact.,2012-04-12
202,269,176,1.2,Stands out with excellent music and set design. Features powerful dialogues and cleverly constructed plot. Amazes viewers with its visual effects. Its mysterious atmosphere captivates the audience. Aesthetically and artistically successful film.,2021-08-12
203,40,194,8.1,Amazes viewers with its visual effects. A must-watch for its gripping script and powerful performances. Its mysterious atmosphere captivates the audience.,1995-02-08
204,208,141,7.4,Interpersonal relationships are impressively portrayed. Features powerful dialogues and cleverly constructed plot. A striking film with strong social messages.,2003-02-27
205,13,289,6.8,Stands out with excellent music and set design. Offers a unique interpretation of historical events.,1994-11-24
206,12,200,4.1,The film takes the audience on a deep adventure. A striking film with strong social messages. Memorable scenes leave a lasting impact. A story blending fantasy elements with the real world. Stands out with excellent music and set design.,2020-10-27
207,218,46,3.3,Enriched with cultural elements and historical references. Its mysterious atmosphere captivates the audience. A striking film with strong social messages.,2009-03-28
208,81,87,8.7,The plot tells a story where love and drama intertwine. Interpersonal relationships are impressively portrayed. Its mysterious atmosphere captivates the audience.,2001-10-30
209,25,118,7.4,Stands out with fast-paced action scenes. Features powerful dialogues and cleverly constructed plot. Offers a unique interpretation of historical events.,2012-01-08
210,284,26,1.7,Stands out with excellent music and set design. Aesthetically and artistically successful film. A production that will be remembered in cinema history. Memorable scenes leave a lasting impact.,2014-08-14
211,143,96,4.7,Its fast pace and surprising ending astonish viewers. Stands out with fast-paced action scenes. Worth watching for its emotional depth and character development.,2023-04-15
212,48,27,6.9,A production that will be remembered in cinema history. Focuses on characters with psychological depth. A striking film with strong social messages.,2024-05-16
213,217,86,1.2,Features powerful dialogues and cleverly constructed plot. Offers a unique interpretation of historical events. Stands out with fast-paced action scenes.,2023-04-29
214,35,52,8.4,Focuses on characters with psychological depth. A thrilling production filled with suspenseful moments. Successfully reflects local cultural motifs.,2013-01-26
215,237,284,7.5,Focuses on characters with psychological depth. Stands out with its original script and captivating storyline. Worth watching for its emotional depth and character development.,2017-04-11
216,5,167,7.9,Its fast pace and surprising ending astonish viewers. The plot tells a story where love and drama intertwine.,2022-12-18
217,202,70,1.4,Aesthetically and artistically successful film. Worth watching for its emotional depth and character development. Features powerful dialogues and cleverly constructed plot.,2013-09-30
218,189,294,3.5,Stands out with excellent music and set design. Stands out with its original script and captivating storyline. Offers a unique interpretation of historical events.,2019-02-17
219,57,128,6.8,Stands out with fast-paced action scenes. Interpersonal relationships are impressively portrayed.,1992-07-17
